site_id,locality,postalCode,state,operatorId,operatorName,lon,lat,total_num_pois,num_fast_food,num_fuel_stations,num_supermarkets,closest_category,has_toilet,has_wifi,has_seating,open_24hr,tags.brand
H3Op79iP1SnUUHH__bD7b0wRpo9Pxb8TLlDVh-U1Xaw,Hamburg,22303,Hamburg,DEEZE,eze.network GmbH,10.0163,53.59162,0,0.0,0.0,0.0,,,,,,
H5wQl6vyNIfpCmGJcPrzny35q9_DcL39P5okPrss4rw,Hamburg,22297,Hamburg,DEQRM,Qwello,10.02352,53.60243,0,0.0,0.0,0.0,,,,,,
HBt0k5ySd20ojKUXyNTMXXxI-eQu1inDS6Ov3c-OSkc,Hamburg,22309,Hamburg,DEHHM,Hamburger Energiewerke,10.040611,53.602611,4,2.0,0.0,2.0,supermarket,False,False,True,False,
HBt0k5ySd20ojKUXyNTMXXxI-eQu1inDS6Ov3c-OSkc,Hamburg,22309,Hamburg,DEHHM,Hamburger Energiewerke,10.040611,53.602611,4,2.0,0.0,2.0,supermarket,False,False,True,False,
HBt0k5ySd20ojKUXyNTMXXxI-eQu1inDS6Ov3c-OSkc,Hamburg,22309,Hamburg,DEHHM,Hamburger Energiewerke,10.040611,53.602611,4,2.0,0.0,2.0,supermarket,False,False,False,False,REWE
HBt0k5ySd20ojKUXyNTMXXxI-eQu1inDS6Ov3c-OSkc,Hamburg,22309,Hamburg,DEHHM,Hamburger Energiewerke,10.040611,53.602611,4,2.0,0.0,2.0,supermarket,False,False,False,False,Denns BioMarkt
HC2H9QojxTJA8siErPmOkAT7_3seyX1LZTKFet1XB8M,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.014012,53.561146,0,0.0,0.0,0.0,,,,,,
HD1FOVXL7SCD3nfmUI_fWYr6PlLHNx5Z7m7R48AWhf4,Hamburg,20099,Hamburg,DEHHE,Hamburger Energiewerke GmbH,10.009915,53.554795,2,2.0,0.0,0.0,fast_food,False,False,True,False,
HD1FOVXL7SCD3nfmUI_fWYr6PlLHNx5Z7m7R48AWhf4,Hamburg,20099,Hamburg,DEHHE,Hamburger Energiewerke GmbH,10.009915,53.554795,2,2.0,0.0,0.0,fast_food,False,False,False,False,
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,True,False,
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,True,False,
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,False,False,
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,True,False,
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,True,False,
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,False,False,Papa John's
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,False,False,
HDHBSnf63kXipnKsKc_EIINPTcnAJHCTBsPi0-blH_U,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,False,False,
HGQObZ2ZzPSSnCNTSvH3mDW-NtbiIiuc6mCqB-A-jj4,Hamburg,22335,Hamburg,DEHHM,Hamburger Energiewerke,10.015019,53.631588,0,0.0,0.0,0.0,,,,,,
HH-5xuSfXw2fO4qYimk929PlfdJfQik_SW54NYX7KBs,Hamburg,20359,Hamburg,DEHHM,Hamburger Energiewerke,9.964055,53.547127,0,0.0,0.0,0.0,,,,,,
HNEiWxDFRSu9SBCQHhqubvRTab6ekEAmHkxdgKGNNlc,Hamburg,22527,Hamburg,DEEZE,eze.network GmbH,9.93269,53.59652,0,0.0,0.0,0.0,,,,,,
HPSc2fsysBgkz93oeuPspcOaFg21ipeOClVYu2iocb4,Hamburg,22607,Hamburg,DEHHM,Hamburger Energiewerke,9.873469,53.561641,0,0.0,0.0,0.0,,,,,,
HPmZdHBY22kFETbT5P6RwgzlIT2RTe8A9nRGi00Z8EA,Hamburg,22769,Hamburg,DEGMS,GETEC mobility solutions GmbH,9.94119,53.57254,0,0.0,0.0,0.0,,,,,,
HRI-0H8WRH0dfYcbVjKJThmQEq2MRVhwDdkXaEtYJ5k,Hamburg,20251,Hamburg,DEHHM,Hamburger Energiewerke,9.97178,53.5849,0,0.0,0.0,0.0,,,,,,
HRXF1cqMJvm1y31KelqELmr2wBL2h9rbaRmy1MusP6w,Hamburg,22297,Hamburg,DEHHM,Hamburger Energiewerke,9.99993,53.601632,0,0.0,0.0,0.0,,,,,,
HVPd9oyCR5Hbwvfu6gu63zPyiJqNmyeJ3C-bXckw5lY,Hamburg,22419,Hamburg,CHECU,eCarUp AG,10.00636,53.6631,0,0.0,0.0,0.0,,,,,,
HWTaJPejZ93qjui87Cqd-HVP3T8wrQOzLyPla6RFM-Y,Hamburg,21073,Hamburg,DEEZE,eze.network GmbH,9.96134,53.45698,0,0.0,0.0,0.0,,,,,,
HXUyaGWwkwZlju8b4OVBe7uPMQO1wRS1YMqnSv1HkS8,Hamburg,21037,Hamburg,DEDGV,DG Nexolution Mobility GmbH,10.177135,53.407685,0,0.0,0.0,0.0,,,,,,
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,True,False,
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,True,False,
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,False,False,
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,True,False,
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,True,False,
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,False,False,Papa John's
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,False,False,
HYQ33Tbp3kfJ8J5aybXY6xf0xh_enBqYSXW0PLKXFqA,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.043988,53.591795,8,6.0,0.0,2.0,supermarket,False,False,False,False,
HaPFwy0cD8AmLTXBHV6E5zO9E5AVwbP1_wL1jtoC49I,Hamburg,22041,Hamburg,DEHHM,Hamburger Energiewerke,10.064306,53.572156,2,2.0,0.0,0.0,fast_food,False,False,True,False,Extrawurst
HaPFwy0cD8AmLTXBHV6E5zO9E5AVwbP1_wL1jtoC49I,Hamburg,22041,Hamburg,DEHHM,Hamburger Energiewerke,10.064306,53.572156,2,2.0,0.0,0.0,fast_food,False,False,True,False,
HeBlVH5JRm7gCOzhjTe-YTSrf_uPR8qJW7rA_YaVxF8,Hamburg,21031,Hamburg,DEHHM,Hamburger Energiewerke,10.209574,53.497329,2,0.0,1.0,1.0,fuel,False,False,False,False,OIL!
HeBlVH5JRm7gCOzhjTe-YTSrf_uPR8qJW7rA_YaVxF8,Hamburg,21031,Hamburg,DEHHM,Hamburger Energiewerke,10.209574,53.497329,2,0.0,1.0,1.0,fuel,False,False,False,False,REWE
HgSSHQm26T0WUjYCcrUwIi5Od2P4VReqMKuGyGUZuqM,Hamburg,22043,Hamburg,DEBPE,Aral Pulse,10.105163,53.572693,1,0.0,1.0,0.0,fuel,False,False,False,True,Aral
HgUQbfb277YCyM8lQkzjIKLOtu1vXcYp7GzHtgk5RFQ,Hamburg,21107,Hamburg,DEHHM,Hamburger Energiewerke,9.99278,53.51539,0,0.0,0.0,0.0,,,,,,
Hj1Gf1LHf8yzwT2KH9CQl-xCFKQegV0CUKRFGoX2QMM,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.984153,53.461358,2,1.0,0.0,1.0,supermarket,False,False,False,False,
Hj1Gf1LHf8yzwT2KH9CQl-xCFKQegV0CUKRFGoX2QMM,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.984153,53.461358,2,1.0,0.0,1.0,supermarket,False,False,False,False,
HlXxjwIRVoMZrpQXmkiBo3QXeCR8LpAeXLYL7UOx5I0,Hamburg,22299,Hamburg,DEHHM,Hamburger Energiewerke,10.00374,53.59983,0,0.0,0.0,0.0,,,,,,
HopMQLS5XRVrcDqavYb-c8u0DgwOyta5OlxwVURjnwA,Hamburg,22457,Hamburg,DEGCE,Volkswagen,9.910678,53.625228,1,0.0,1.0,0.0,fuel,False,False,False,False,Star
HpFkJewVSJfqQ85PyDy8oYjxCJITZI4lnNqDFg0hjR0,Hamburg,21147,Hamburg,DEHHM,Hamburger Energiewerke,9.87944,53.47671,0,0.0,0.0,0.0,,,,,,
HrzpjCLoJPVbwr_Mi_2jp7nN4Ak-XKHsOqX2Kn0m2Fc,Hamburg,20251,Hamburg,DEHHM,Hamburger Energiewerke,9.97994,53.58576,0,0.0,0.0,0.0,,,,,,
Hy64H-Rc0ptZBwyvI5xo3857xXOvA1_GH_tPyImasvs,Hamburg,22175,Hamburg,DETNM,Shell Recharge,10.08385,53.62212,2,1.0,1.0,0.0,fuel,False,False,False,True,Shell
Hy64H-Rc0ptZBwyvI5xo3857xXOvA1_GH_tPyImasvs,Hamburg,22175,Hamburg,DETNM,Shell Recharge,10.08385,53.62212,2,1.0,1.0,0.0,fuel,False,True,True,True,Burger King
I0rc5UDUBBwekS5t0NvZd9qGJwzmAEnMCeWagJRa7x0,Hamburg,21147,Hamburg,DEEZE,eze.network GmbH,9.8806,53.47362,1,0.0,0.0,1.0,supermarket,False,False,False,False,Penny
I3SwZ8c_6J8orpy6hvAiVEziZDghEHEJE6pFgs4R9dE,Hamburg,22047,Hamburg,DEHHM,Hamburger Energiewerke,10.083221,53.579988,1,1.0,0.0,0.0,fast_food,False,False,False,False,
IBhRkZN7E3_tC6KSEEWuUksO9zd5zUEAnbRQu9E2xz0,Hamburg,22335,Hamburg,DEEZE,eze.network GmbH,10.01387,53.61884,1,0.0,0.0,1.0,supermarket,False,False,False,False,EDEKA
IF9yjFPlWNImlEVq707ViawK4s12VKxlnTvVNUVJTrg,Hamburg,21079,Hamburg,DEWLN,Wirelane,9.994277,53.44525,0,0.0,0.0,0.0,,,,,,
IJ7gE7TCDYj0ahLXY64EX91j1K5sceqsnCilPr9QjcA,Hamburg,22457,Hamburg,DECPI,ChargePoint Germany GmbH,9.920373,53.647064,0,0.0,0.0,0.0,,,,,,
IL5g15DppLgOCL_ndwJa3juoWTl2yErxWSkpjoPIAQY,Hamburg,20257,Hamburg,DEEZE,eze.network GmbH,9.95357,53.57006,1,0.0,1.0,0.0,fuel,True,False,False,True,Shell
IM6nXsUUPEU0BSYJ4PGkM_zHMmwiUFdhxl3CQ6JfoTQ,Hamburg,22457,Hamburg,DEBDO,Lichtblick,9.92316,53.63686,0,0.0,0.0,0.0,,,,,,
IPfYfNfhu4vTrH3bNlPKcN4wPsd0iQdFudvt9Z27F1Y,Hamburg,20537,Hamburg,DECNT,Spirii,10.03931,53.54426,1,0.0,1.0,0.0,fuel,False,False,False,True,SVG
IS3DuopAFkpepsLWI6szV6a6yZL45O8S-oVPjvbZlIg,Hamburg,22769,Hamburg,DEHHM,Hamburger Energiewerke,9.96118,53.55939,0,0.0,0.0,0.0,,,,,,
IS7M_guPBhts74pGlgLKNFPypgm5v70Fdf12XKtrTC8,Hamburg,20537,Hamburg,DEHHM,Hamburger Energiewerke,10.04182,53.550523,0,0.0,0.0,0.0,,,,,,
ITBgVBYyBP96pVnTUkC3qY8BciMDgrXDvpFfkgUBZsM,Hamburg,22767,Hamburg,DEHHM,Hamburger Energiewerke,9.948768,53.545045,0,0.0,0.0,0.0,,,,,,
IU_crH_qR14qZRffDd6tGYMV7TMjwPjpBsrWH8qU92I,Hamburg,22147,Hamburg,DEVAT,Vattenfall,10.15273,53.6144,1,0.0,0.0,1.0,supermarket,False,False,False,False,Netto
IWMA-6HF2aEXgtVlUKPCF-heTi2l1l_uMBYh6JsdFqs,Hamburg,20255,Hamburg,DEHHM,Hamburger Energiewerke,9.958507,53.579181,0,0.0,0.0,0.0,,,,,,
IXwnAyqV_5DkoVflCAUor_hYL0xoZwprVpBCEoNsnLc,Hamburg,20537,Hamburg,DELMS,LastMileSolutions,10.0379,53.5523,1,1.0,0.0,0.0,fast_food,False,False,True,False,Burger King
IYCMW29Kb7za40p1be19Z8AdTtZz3boVdcHQeCXAhnw,Hamburg,22607,Hamburg,DEHHM,Hamburger Energiewerke,9.866484,53.567931,0,0.0,0.0,0.0,,,,,,
I_f6N0GPArvFJYMKLlekHAUIs6RO7JRpuCTzLc2UHtE,Hamburg-Eidelstedt,22523,Hamburg,DEPFW,Pfalzwerke AG,9.90587,53.61419,2,1.0,1.0,0.0,fuel,False,False,False,True,Aral
I_f6N0GPArvFJYMKLlekHAUIs6RO7JRpuCTzLc2UHtE,Hamburg-Eidelstedt,22523,Hamburg,DEPFW,Pfalzwerke AG,9.90587,53.61419,2,1.0,1.0,0.0,fuel,False,False,True,False,
IbRkdZfoJfIw0mgyAuLQkTbXDRZOsKYk9WDCL2LFOQw,Hamburg,20537,Hamburg,DEHHM,Hamburger Energiewerke,10.03967,53.55521,0,0.0,0.0,0.0,,,,,,
IcTZJl4az6cfGvGeT8Q0mParAAQZxa527BM1XLtP0ik,Hamburg,22525,Hamburg,DEONE,reev GmbH,9.9183,53.575526,0,0.0,0.0,0.0,,,,,,
IeZRO6XutCWK10-NZA98lE2OjhgRW4y3GVYXtW1tzsY,Hamburg,20354,Hamburg,DEAPC,E.ON Drive,9.987,53.5519,2,2.0,0.0,0.0,fast_food,False,False,False,False,
IeZRO6XutCWK10-NZA98lE2OjhgRW4y3GVYXtW1tzsY,Hamburg,20354,Hamburg,DEAPC,E.ON Drive,9.987,53.5519,2,2.0,0.0,0.0,fast_food,False,False,False,False,dean&david
IfHX55OZs5R3dDl3JN08-HgmX_Y-dc0l9x6dQBs10ck,Steilshoop,22309,Hamburg,DEEDR,E.ON Drive,10.044176,53.608315,0,0.0,0.0,0.0,,,,,,
IheFKZxX6uCNIRF8vbnwQt5QBBv2jwzbLjND-1sWO7U,Hamburg,21035,Hamburg,DEEZE,eze.network GmbH,10.19888,53.48102,0,0.0,0.0,0.0,,,,,,
IiPNI7sYyplpGUH43aNC-kVCljrPfGBt0bOYkk67zDU,Hamburg,21149,Hamburg,DEWLN,Wirelane,9.85625,53.469138,0,0.0,0.0,0.0,,,,,,
Ik3LVxCmanaEjG9m78P3hQC9m7KAHxJIRbUKZCDBR9Y,Hamburg,20354,Hamburg,DEEZE,eze.network GmbH,9.99841,53.56429,0,0.0,0.0,0.0,,,,,,
ImWZSCk_pA5mi7BMBvRYY_Rr8Y81BY-11rE4d4llT5k,Hamburg,22529,Hamburg,DEHHM,Hamburger Energiewerke,9.95617,53.60607,0,0.0,0.0,0.0,,,,,,
InuzIlDxNURE65fBMFK_Si0bLH7m7hF7WvMKodr3x8E,Hamburg,21107,Hamburg,DEWLN,Wirelane,9.99244,53.51675,1,1.0,0.0,0.0,fast_food,False,False,False,False,
IuoMtOXjjfNI9rvTQqcTs7uEkPLXe3rBGIE8l8JibfQ,Hamburg,22359,Hamburg,DEHHM,Hamburger Energiewerke,10.162925,53.651913,2,0.0,1.0,1.0,supermarket,False,False,False,False,Shell
IuoMtOXjjfNI9rvTQqcTs7uEkPLXe3rBGIE8l8JibfQ,Hamburg,22359,Hamburg,DEHHM,Hamburger Energiewerke,10.162925,53.651913,2,0.0,1.0,1.0,supermarket,False,False,False,False,
IvWdg5oedbLe0avW-pd5lm_HAW0ohiOaEXZE5DzkLbw,Hamburg,20457,Hamburg,DEHHM,Hamburger Energiewerke,9.99101,53.54922,1,1.0,0.0,0.0,fast_food,False,False,False,False,
IyjHtetnGKia3Ji3caZyGR1cpaQ0JBh9epbFqWFSSag,Hamburg,22457,Hamburg,DEODE,ORLEN Deutschland GmbH,9.90971,53.62508,1,0.0,1.0,0.0,fuel,False,False,False,False,Star
Izq7OTGML8w8G1CzbxoTXjM2e3wTP0Ady0xuf5ZkUr0,Hamburg,22767,Hamburg,DEHHM,Hamburger Energiewerke,9.935498,53.546429,0,0.0,0.0,0.0,,,,,,
Izw0OxGKMksOxAc5bCJiEowS0GvQKosZF1SalWHAIbg,Hamburg,22301,Hamburg,DEHHM,Hamburger Energiewerke,10.00971,53.58119,0,0.0,0.0,0.0,,,,,,
J1b2ifvLuTZqLamau5CC6oVHmHmWKQPi5gTQcFWcn9o,Börnsen,21039,Hamburg,DE722,e-werk Sachsenwald GmbH,10.27908,53.469348,1,1.0,0.0,0.0,fast_food,False,False,False,False,
J4gKvbRzyQ_X0J7WBjzjna0XVxcJXsgax2WtXh37VSc,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.95613,53.45597,1,0.0,1.0,0.0,fuel,False,True,False,True,Shell
J5tgGCFK3Gt2QixDudCymC8EVituD7mJJoW--_AM2nU,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.96811,53.45806,0,0.0,0.0,0.0,,,,,,
J8GqYlZpMUAulwgFA1_Cq3qpdZt-22qbYNCQKPxSotI,Hamburg,22529,Hamburg,DEEZE,eze.network GmbH,9.94807,53.58377,1,1.0,0.0,0.0,fast_food,False,False,True,False,
JKtQ4bHPOase-3eSts1Ad35nUcAuDt5rdGpSVMv5L-w,Hamburg,22765,Hamburg,DEHHM,Hamburger Energiewerke,9.934814,53.549181,0,0.0,0.0,0.0,,,,,,
JLO_68sHIUE89eNOe6LgD9WnIYLvdy3llrW1vSIXymc,Hamburg,22299,Hamburg,DEHHM,Hamburger Energiewerke,10.00201,53.59704,0,0.0,0.0,0.0,,,,,,
JRBq2vZFjAgNSBU1dFkuM1lpbEx3PNtGwVbOD4U2Noo,Hamburg,21107,Hamburg,DEHHM,Hamburger Energiewerke,9.98761,53.50813,0,0.0,0.0,0.0,,,,,,
JRgwTSZExP5KQNFsa400Tjtl8f9FB7UEsqj_LRfeDfs,Hamburg,20097,Hamburg,DETNM,Shell Recharge,10.02175,53.54319,1,0.0,1.0,0.0,fuel,False,False,False,True,Shell
JS_SUidblwN18cnMmeFYsCp4JfGCAlHqiMgfjJBm7gU,Hamburg,22087,Hamburg,DEHHM,Hamburger Energiewerke,10.01895,53.56698,1,0.0,0.0,1.0,supermarket,False,False,False,False,
JWLH2yRR2Q0XvRpF9xV5-JsjQs2z8_LAV66AgRbyD_4,Escheburg,21039,Hamburg,DE722,e-werk Sachsenwald GmbH,10.309699,53.467085,0,0.0,0.0,0.0,,,,,,
JWXWOoPbkgGR4dyKsDuxwjYBOxVmhvtXE74ScLwBLZg,Hamburg,22453,Hamburg,DECPI,ChargePoint Germany GmbH,9.952952,53.611976,1,0.0,1.0,0.0,fuel,True,False,False,True,HEM
J_Img-alwydIli5PmnWGB0p06MwqmdiGKOdAY9cpyQI,Hamburg,21031,Hamburg,DEEZE,eze.network GmbH,10.19254,53.50711,0,0.0,0.0,0.0,,,,,,
Jb8tgG-awqTV6KRfawVa0BWWwg-PdBCk6Cu3y7P07r4,Hamburg,20457,Hamburg,DEHHM,Hamburger Energiewerke,9.997061,53.548537,0,0.0,0.0,0.0,,,,,,
JcjHGP1HCQWLeK_i-v3T3pZzsuUPip5_9W05YQ7R3I8,Hamburg,20146,Hamburg,DEHHM,Hamburger Energiewerke,9.981658,53.568268,2,0.0,0.0,2.0,supermarket,False,False,False,False,Edeka
JcjHGP1HCQWLeK_i-v3T3pZzsuUPip5_9W05YQ7R3I8,Hamburg,20146,Hamburg,DEHHM,Hamburger Energiewerke,9.981658,53.568268,2,0.0,0.0,2.0,supermarket,False,False,False,False,Netto City
Je0aW7L5ucTYcQ-qpJmOSbQkPo8xiowkZuays6aPopQ,Hamburg,22177,Hamburg,DEEBW,EnBW,10.07135,53.60355,0,0.0,0.0,0.0,,,,,,
JhnOQ3nzu-W5qZXBV7z0Ww2WJc1sAJfUHyo8fmWWfN8,Hamburg,22459,Hamburg,DEHHM,Hamburger Energiewerke,9.951216,53.618925,0,0.0,0.0,0.0,,,,,,
Ji0WqbaAkq44oY4a8183fNfeP4wN45zjE7rjPijkkaI,Escheburg,21039,Hamburg,DEEBW,EnBW,10.3105,53.4718,0,0.0,0.0,0.0,,,,,,
JqllmAmMYN6kpOaeYF8kDOL91eNmesJ1SXaaSzxZSGw,Hamburg,20257,Hamburg,DEHHM,Hamburger Energiewerke,9.941546,53.57806,1,1.0,0.0,0.0,fast_food,False,False,True,False,
JrLUs1vfEWch8a2I2Ku3KQJnb-CK7ISL4z9h7XqiXPw,Hamburg,22305,Hamburg,DEHHM,Hamburger Energiewerke,10.049369,53.587655,1,0.0,0.0,1.0,supermarket,False,False,False,False,Penny
JyyucuZ8MjIXgVLmDb66_jHMP2AW56mvTpVTmtO0ASs,Hamburg,22081,Hamburg,DEHHM,Hamburger Energiewerke,10.049647,53.582439,0,0.0,0.0,0.0,,,,,,
K246SwOnTvpEzwomMFzwjVE5lkRj-9ueyR8LyQof6I0,Hamburg,21129,Hamburg,DEUFC,E.ON Drive Infrastructures,9.91623,53.51299,0,0.0,0.0,0.0,,,,,,
K2UE6mtb6tBjC8_sY62-2bW6lLCZWOZDKhXfDqLohK8,Hamburg,22529,Hamburg,DEGUE,Liikennevirta Oy (CPO),9.969895,53.595193,0,0.0,0.0,0.0,,,,,,
K385E-wXGWWCSaoT-NxD0cmW6fKr6Qv7_C9yf_zzu94,Hamburg,22415,Hamburg,DEVNW,Verband norddeutscher Wohnungsunternehmen e.V. Hamburg - Mecklenburg-Vorpommern- Schleswig-Holstein,10.01873,53.65261,0,0.0,0.0,0.0,,,,,,
K45SgfwtOJOVp_tX2X3xG5sS0MyY4nr8UXzkcInuLr4,Hamburg,22159,Hamburg,DECCH,Comfortcharge,10.13474,53.628515,0,0.0,0.0,0.0,,,,,,
K49YBAsfcc-D_vhlfQHox2RkXurMyt1_Y3laCfleSr8,Hamburg,20457,Hamburg,DEWLN,Wirelane,9.999374,53.548126,1,1.0,0.0,0.0,fast_food,False,False,False,False,
K4Vq5-CAKEosJZJ_yfjLIdlt6l-sVDX4Q9OXBwTlEsc,Hamburg,22393,Hamburg,DEHHM,Hamburger Energiewerke,10.094606,53.652317,0,0.0,0.0,0.0,,,,,,
K54_D9gxSyR0RbIFIpnG12lTnCw86gm7nm1SHibIA8A,Hamburg,22043,Hamburg,DE2GO,EWEGo,10.14412,53.57103,1,1.0,0.0,0.0,fast_food,False,True,False,False,McDonald's
KBCtF0em1OIXQ4_TNdy-yVVmObTHmBGCNjrNnbFL73s,Hamburg,22589,Hamburg,DEHHM,Hamburger Energiewerke,9.797165,53.580382,1,0.0,0.0,1.0,supermarket,False,False,False,False,Lidl
KDn6V0mMEc80SHbK5sWIjgP-R_ppyZbBUeJU1DyYcLc,Hamburg,22299,Hamburg,DEHHM,Hamburger Energiewerke,9.995665,53.594255,2,2.0,0.0,0.0,fast_food,False,False,False,False,
KDn6V0mMEc80SHbK5sWIjgP-R_ppyZbBUeJU1DyYcLc,Hamburg,22299,Hamburg,DEHHM,Hamburger Energiewerke,9.995665,53.594255,2,2.0,0.0,0.0,fast_food,False,False,True,False,
KES15DxKyxfTR1M5qA29LkVPUpr-X5MMW7TmuAwSBqM,Hamburg,22307,Hamburg,DEHHM,Hamburger Energiewerke,10.043795,53.59469,3,1.0,0.0,2.0,supermarket,False,False,False,False,
KES15DxKyxfTR1M5qA29LkVPUpr-X5MMW7TmuAwSBqM,Hamburg,22307,Hamburg,DEHHM,Hamburger Energiewerke,10.043795,53.59469,3,1.0,0.0,2.0,supermarket,False,False,False,False,Edeka
KES15DxKyxfTR1M5qA29LkVPUpr-X5MMW7TmuAwSBqM,Hamburg,22307,Hamburg,DEHHM,Hamburger Energiewerke,10.043795,53.59469,3,1.0,0.0,2.0,supermarket,False,False,False,False,Lidl
KFOJkk9y-trt8C6P4U-FuIY3lVfILWKfSwhp3C4knkM,Hamburg,22089,Hamburg,DEHHM,Hamburger Energiewerke,10.045213,53.56976,0,0.0,0.0,0.0,,,,,,
KHvSn15zVh71KU1Eac-8M9lDH-qK6BDZ9HZGC4xV3h4,Hamburg,22309,Hamburg,DEEZE,eze.network GmbH,10.04424,53.6094,1,0.0,0.0,1.0,supermarket,False,False,False,False,famila
KPMmtDPs8sdv55m-Vsp0euXKIq9rXGYMOp0S7sSYTBI,Hamburg,22527,Hamburg,DEHHM,Hamburger Energiewerke,9.928468,53.599993,0,0.0,0.0,0.0,,,,,,
KRnsLEVPkipwGNj26lndCyLurXcUTRsrLu2dtlwPObM,Hamburg,22529,Hamburg,DEEZE,eze.network GmbH,9.97135,53.5954,0,0.0,0.0,0.0,,,,,,
KT-Aeb7KL3IDvKZkSqQIZXJlsjzedzaN6Smn6sVyJAk,Hamburg,22609,Hamburg,DEWLN,Wirelane,9.8483,53.56622,0,0.0,0.0,0.0,,,,,,
KTGzD-MbtuzcOqH5YZnpwH7vOfYBzp29rE7wdmL1BKY,Hamburg,22149,Hamburg,DEHHM,Hamburger Energiewerke,10.157636,53.588291,0,0.0,0.0,0.0,,,,,,
KVFnB6sCL00l6XVuYvP_BdZDkPQw3pcZe9rNvuHHxr4,Hamburg,22309,Hamburg,DEHHM,Hamburger Energiewerke,10.05192,53.60328,1,1.0,0.0,0.0,fast_food,False,False,False,False,Call a Pizza
KbF4bMlypOU8aAgyPBN1ygn-RApxducodnDPKxNq1MY,Hamburg,22523,Hamburg,DEPFW,Pfalzwerke AG,9.90586,53.61414,2,1.0,1.0,0.0,fuel,False,False,False,True,Aral
KbF4bMlypOU8aAgyPBN1ygn-RApxducodnDPKxNq1MY,Hamburg,22523,Hamburg,DEPFW,Pfalzwerke AG,9.90586,53.61414,2,1.0,1.0,0.0,fuel,False,False,True,False,
KdCTtCMa7Ekz9feUIUTdpmHdwBMySVBXVYyvQFFxpLs,Hamburg,20457,Hamburg,DEHHM,Hamburger Energiewerke,9.993589,53.539348,0,0.0,0.0,0.0,,,,,,
